NOMREG;NOMDEP;DATEAPPELLATION;FERME;ANNREOUV;ANNEXE;NOM DU MUSEE;ADR;CP;VILLE;SITWEB;FERMETURE ANNUELLE;PERIODE OUVERTURE;JOURS NOCTURNES;latitude;longitude;result_address;result_score;result_type;result_id
FRANCHE-COMTE;DOUBS;01/02/2003;NON;;;Musée de Plein Air des Maisons Comtoises;Rue du Musée;25360;NANCRAY;www.maisons-comtoises.org;musée fermé de mi-novembre à fin mars;Ouvert de mars à avril de 13h30 à 18h30, les dimanche et jours fériés de 10h à 18h30, en mai-juin tlj de 10h à 18h30, en juillet-août jusqu'au 14 septembre tlj de 10h à 19h30, et du 15 septembre au 11 novembre de 13h30 à 18h30, les dimanches et jours féri;;47.243044;6.189533;Rue du Musée 25360 Nancray;0.91;street;25418_0212_0cbf94
FRANCHE-COMTE;DOUBS;01/02/2003;NON;2 juillet 2011;;Musée-Maison Natale Gustave Courbet;Place Robert Fernier;25290;ORNANS;http://www.musee-courbet.fr;1er mai, 1er novembre, 25 décembre;Ouvert du 1er octobre au 30 juin  du mercredi au lundi de 10h à 12h et de 14h à 18h et du 1er juillet au 30 septembre du mercredi au lundi de  10h à 18h;;;;;;;
FRANCHE-COMTE;DOUBS;01/02/2003;NON;;;Musée de Pontarlier;2, Place d'Arçon;25300;PONTARLIER;Site de la ville;1er & 2 janvier, 1er mai, 1er novembre, 25 décembre;Ouvert le lundi et du mercredi au vendredi de 10h à 12h et de 14h à 18h samedi, dimanche et jours fériés de 14h à 18h;;46.904221;6.354581;2 Place d'Arcon 25300 Pontarlier;0.93;housenumber;25462_0070_a8150b
FRANCHE-COMTE;HAUTE-SAONE;01/02/2003;NON;;;Musée Départemental Albert Demard;Château de Champlitte;70600;CHAMPLITTE;www.cg70.fr/decouvertes/musee;1er mai, 1er novembre, 11 novembre, et congés scolaires de fin d'année;Ouvert du 1er avril au 30 septembre de 9h30 à 12h et de 14h à 18h et  du 1er octobre au 31 mars de 14h à 17h;;47.661612;5.466123;Rue du Château (Leffond) 70600 Champlitte;0.49;street;70122_XXXX_e37607
FRANCHE-COMTE;HAUTE-SAONE;01/02/2003;NON;;;Ecomusée du Pays de la Cerise;206, Le Petit Fahyr;70220;FOUGEROLLES;www.musees-des-techniques.org;;Ouvert du 15 février au 30 juin et du 1er septembre au 15 novembre du mercredi au dimanche de 14h à 18h, en juillet-août du lundi au samedi de 11h à 19h, le dimanche de 14h à 19h;;47.907071;6.401161;206 Le Petit Fays 70220 Fougerolles;0.75;housenumber;70245_XXXX_2fd1fd
FRANCHE-COMTE;HAUTE-SAONE;01/02/2003;NON;;;Musée Baron Martin;6, rue Pigalle;70100;GRAY;www.ville-gray.fr;24, 31 décembre;Ouvert du mercredi au lundi du 2 mai au 30 septembre de 10h à 12h et de 14h à 18h, le reste de l'année de 14h à 17h;;47.446411;5.592781;6 Rue Pigalle 70100 Gray;0.92;housenumber;70279_0460_c73e06
FRANCHE-COMTE;HAUTE-SAONE;01/02/2003;NON;;;Musée Départemental de la Montagne Albert Demard;Château-Lambert;70440;LE HAUT-DU-THEM;http://musees.cg70.fr;1er mai, 1er et 11 novembre, matin des jours fériés;Ouvert du 1er octobre au 31 mars de 14h à 17h du mercredi au lundi, du 1er avril au 30 juin et en septembre de 9h30 à 12h et de 14h à 18h, lundi et du mercredi au vendredi, samedi et dimanche de 14h à 18h, en juillet-août ouvert du lundi au samedi de 9h30;;47.845927;6.746415;Le Lanxey 70440 Haut-du-Them-Château-Lambert;0.72;locality;70283_XXXX_85b4d5
FRANCHE-COMTE;HAUTE-SAONE;01/02/2003;NON;;;Musée de la Tour des Echevins;36, Rue Victor Genoux;70300;LUXEUIL-LES-BAINS;www.luxeuil.fr;Novembre à avril;Ouvert de mai à octobre de 14h à 18h du mercredi au lundi;;47.816844;6.38053;Rue Victor Genoux 70300 Luxeuil-les-Bains;0.86;street;70311_0610_20cc60
FRANCHE-COMTE;HAUTE-SAONE;01/02/2003;NON;;;Musée Georges Garret;1, Rue des Ursulines;70000;VESOUL;Site des musées de la région;;Ouvert du mercredi au lundi de 14h à 18h. Groupes sur réservation le matin;;47.623695;6.155772;1 Rue des Ursulines 70000 Vesoul;0.93;housenumber;70550_1242_5b0041
FRANCHE-COMTE;JURA;01/02/2003;NON;;;Musée Sarret de Grozon;Grande Rue;39600;ARBOIS;Site des musées de la région;;Ouvert du 1er juillet au 31 août de 15h à 18h30 du mercredi au lundi et du 1er au 16 septembre du jeudi au dimanche de 15h à 18h30;;46.903356;5.773137;Grande Rue 39600 Arbois;0.92;street;39013_1500_5fec59
FRANCHE-COMTE;JURA;01/02/2003;NON;;;Musée de la Vigne et du Vin;"Château Pécauld
B.P. 41";39600;ARBOIS;http://www.juramusees.com/musee-vigne-vin/musee-vigne-vin.htm;Janvier hors vacances scolaires, 1er mai, 25 décembre;Ouvert de novembre à février de 14h à 18h du mercredi au lundi, de mars à octobre de 10h à 12h et de 14h à 18h du mercredi au lundi, tous les jours en juillet-aôut de 10h à 12h30 et de 14h à 18h. Visites guidées toute l'année pour les groupes.;;;;;;;
FRANCHE-COMTE;JURA;01/02/2003;NON;;;Musée Municipal d'Archéologie;26, rue Baronne Delort;39300;CHAMPAGNOLE;www.tourisme.champagnole.com;Jours fériés;Ouvert du mercredi au lundi en juillet et août de 14h à 18h + journées du patrimoine. Ouvert toute l'année pour les groupes sur réservation;;46.74651;5.907547;26 Rue Baronne Delort 39300 Champagnole;0.93;housenumber;39097_0070_f9f59d
FRANCHE-COMTE;JURA;01/02/2003;NON;;;Musée des Beaux-Arts;85, rue des Arènes;39100;DOLE;Site de la ville ou site des musées de la région;1er mai, 1er novembre, du 24 décembre au 1er janvier;Ouvert mardi, jeudi, vendredi et samedi de 10h à 12h et de 14h à 18h, le mercredi de 10h à 12h et de 14h à 20h, dimanche de 14h à 18h;Mercredi jusqu'à 20h;47.089059;5.488205;85 Rue des Arènes 39100 Dole;0.93;housenumber;39198_0080_dd2d38
FRANCHE-COMTE;JURA;01/02/2003;OUI;Pas encore ouvert;;Musée d'Archéologie;7, Rue des Cordeliers;39000;LONS-LE-SAUNIER;Site de la ville;;Pas de salle d'expositions actuellement, mais maintien de conférences et animations toute l'année;;46.674433;5.55523;7 Rue des Cordeliers 39000 Lons-le-Saunier;0.93;housenumber;39300_0300_c73c2a
FRANCHE-COMTE;JURA;01/02/2003;NON;;;Musée des Beaux-Arts;Place Philibert de Châlon;39000;LONS-LE-SAUNIER;Site des musées de la région;1er janvier, 1er mai, 25 décembre;Ouvert du mardi au vendredi de 14h à 17h, samedi, dimanche et jours fériés de 14h à 17h;;46.675825;5.553897;Place Philibert de Chalon 39000 Lons-le-Saunier;0.93;street;39300_0790_6ba31c
FRANCHE-COMTE;JURA;01/02/2003;NON;1er juillet 2012;;Musée du Jouet;5, Rue du Murgin;39260;MOIRANS-EN-MONTAGNE;www.musee-du-jouet.fr et Site des musées de la région;25 décembre, 1er janvier;Ouvert de septembre à juin lundi, mercredi au vendredi de 10h à 12h et de 14h à 18h30, samedi de 10h à 12h et de 14h30 à 18h30, dimanche de 14h30 à 18h30, et en juillet août tous les jours de 10h à 19h;;46.433004;5.726307;5 Rue du Murgin 39260 Moirans-en-Montagne;0.92;housenumber;39333_0325_4cce2c
FRANCHE-COMTE;JURA;26/05/2002;NON;2 mai 2003;;Viséum-Musée de la Lunette;Place Jean Jaurès;39400;MOREZ;www.musee-lunette.fr ou www.musees-franchecomte.com;Jours fériés et du 1er au 25 décembre inclus;Ouvert du mercredi au lundi de 10h à 12h et de 14h à 18h, juillet-août de 10h à 13h et de 14h à 18h;;46.529788;6.020053;Place Jules Girod 39400 Morez;0.48;street;39368_0220_43be15
FRANCHE-COMTE;JURA;01/02/2003;OUI;Pas déterminée;;Musée Municipal de Poligny;"Hôtel de Ville
49, Grande Rue";39800;POLIGNY;www.musee-poligny.fr;;;;46.836426;5.708802;49 Grande Rue 39800 Poligny;0.59;housenumber;39434_1320_18fdc1
FRANCHE-COMTE;JURA;01/02/2003;NON;6 Novembre 2008;;Musée de l'Abbaye/Donations Guy Bardone - René Genis;3, Place de l'Abbaye;39200;SAINT-CLAUDE;Site des musées de la région;1er janvier, 1er mai, 1er novembre, 25 décembre;Ouvert du 1er septembre au 30 juin du mercredi au dimanche de 10h à 12h et de 14h à 18h et du 1er juillet au 31 aôut du mercredi au lundi de 10h à 12h et de 14h à 18h;;46.386209;5.865239;3 Place de l'Abbaye 39200 Saint-Claude;0.93;housenumber;39478_0010_e4c1c2
FRANCHE-COMTE;JURA;01/02/2003;NON;;;Musée des Salines;Place des Salines;39110;SALINS-LES-BAINS;www.salinesdessalins.com ou www.musees-des-techniques.org;1er janvier, 25 décembre;Ouvert de janvier à mars et de novembre à décembre tous les jours de 10h à 12h et de 14h à 17h, visites guidées à 10h30, 14h15 et 15h30. D'avril à mai et en octobre tous les jours de 9h à 12h et de 14h à 18h, visites guidées à 9h30, 10h30, 14h15, 15h30 et;;46.939895;5.877348;Place des Bains 39110 Salins-les-Bains;0.71;street;39500_0080_1e1062
FRANCHE-COMTE;JURA;01/02/2003;OUI;2009 en partie;;Musée Max Claudet;Place des Salines;39110;SALINS-LES-BAINS;http://www.juramusees.fr/1/musee/musees/beaux_arts/musee_max_claudet_salins_les_bains.html;;;;46.939895;5.877348;Place des Bains 39110 Salins-les-Bains;0.71;street;39500_0080_1e1062
FRANCHE-COMTE;JURA;01/02/2003;OUI;?;;Musée de l'Artisanat Jurassien;Abbaye de Baume-Les-Messieurs;39210;VOITEUR;;;Ouvert en juillet-août et les week-end de septembre à octobre;;46.707619;5.64848;Rue de l'Abbaye 39210 Baume-les-Messieurs;0.64;street;39041_0010_9da475
FRANCHE-COMTE;TERRITOIRE DE BELFORT;01/02/2003;NON;Eté 2012;;Musée Frédéric Japy;16, Rue Frédéric Japy;90500;BEAUCOURT;www.musees-des-techniques.org;1er février au 1er mars - 1er mai, 1er novembre;Ouvert du 1er mars au 22 décembre du mercredi au dimanche de 14h à 17h, en juillet-août du mercredi au dimanche de 10h à 12h et de 14h à 17h;;47.485011;6.922453;16 Rue Frédéric Japy 90500 Beaucourt;0.92;housenumber;90009_0330_c706c6
FRANCHE-COMTE;TERRITOIRE DE BELFORT;01/02/2003;NON;;;Musée d'Art et d'Histoire;"Château de Belfort
B.P. 733";90020;BELFORT cedex;www.musees-franchecomte.com;le 1er novembre, 25 décembre, 1er janvier;Ouvert du 1er avril au 30 juin et en septembre de 10h à 12h et de 14h à 18h, du 1er octobre au 31 mars de 10h à 12h et de  14h à 17h, en juillet-août de 10h  à 18h;;;;;;;
FRANCHE-COMTE;TERRITOIRE DE BELFORT;01/02/2003;NON;;;Donation Maurice Jardot;"Musée(s) de Belfort
B.P. 20223";90004;BELFORT Cedex;www.musees-franchecomte.com;Le 1er novembre, le 25 décembre et le 1er janvier;Ouvert du 1er avril au 30 juin et en septembre de 10h à 12h et de 14h à 18h, du 1er octobre au 31 mars de 10h à 12h et de  14h à 17h, en juillet-août de 10h  à 18h;;;;;;;
FRANCHE-COMTE;TERRITOIRE DE BELFORT;01/02/2003;NON;;;Forge-Musée;2, Rue de Lamadeleine;90170;ETUEFFONT;www.musees-des-techniques.org ou www.cc-pays-sous-vosgien.fr;;Ouvert du 1er avril au 31 octobre du mercredi au lundi de 14h à 18h et de 9h à 12h, ouvert sur réservation pour les groupes;;47.722575;6.920842;2 Rue de Lamadeleine 90170 Étueffont;0.91;housenumber;90041_XXXX_b06e47
GUADELOUPE;GUADELOUPE;01/02/2003;OUI;Pas définie;;Ecomusée de Marie-Galante;Habitation Murat;97112;GRAND-BOURG de MARIE-GALANTE;;;Ouvert du lundi au vendredi de 9h à 17h30 et samedi dimanche de 9h à 13h30 depuis le 8 mars 2008;;;;;;;
GUADELOUPE;GUADELOUPE;01/02/2003;NON;Août 2004;;Musée Précolombien Edgar Clerc;440 Route de la Rosette;97160;LE MOULE;www.cg971.fr/musees/clerc/index_edgar.htm;Jours fériés;Ouvert lundi, mardi, jeudi de 9h à 17h, mercredi, vendredi de 9h à 13h;;16.340101;-61.382285;Route de la Rosette 97160 Le Moule;0.83;street;97117_0446_43192e
GUADELOUPE;GUADELOUPE;12/12/2002;NON;;;Musée Municipal Saint-John Perse;9, rue de Nozière;97110;POINTE-A-PITRE;www.sjperse.org/museesjp.htm;Jours fériés;Ouvert du lundi au vendredi de 9h à 17h, le  samedi de 8h30 à 12h30;;16.236416;-61.535945;9 Rue du Comte Louis de Nozières 97110 Pointe-à-Pitre;0.66;housenumber;97120_XXXX_beee3c
GUADELOUPE;GUADELOUPE;01/02/2003;OUI;;;Musée l'Herminier;"Office du Tourisme
1 Centre Commercial Marina";97110;POINTE-A-PITRE;;;;;;;;;;
GUADELOUPE;GUADELOUPE;01/02/2003;NON;;;Musée Schoelcher;24, Rue Peynier;97110;POINTE-A-PITRE -GUADELOUPE;www.cg971.fr/musees/schoelcher/index_schoecher.htm;Jours fériés;Ouvert du lundi au vendredi de 9h à 17h;;16.237697;-61.537737;24 Rue du Marquis Louis de Thomassin Peynier 97110 Pointe-à-Pitre;0.51;housenumber;97120_XXXX_c45e28
GUYANE;GUYANE;01/02/2003;NON;;;Musée des Cultures Guyanaises;78, Rue Mme Payé;97300;CAYENNE;www.mcg973.org ou www.amazonian-museum-network.org;;Ouvert lundi et mardi de 8h à 13h et de 15h à 17h45, mercredi de 8h à 13h, jeudi et vendredi de 8h à 13h et de 15h à 17h45, samedi de 8h à 11h45;;4.944611;-52.302857;Rue Canne à Sucre 97300 Cayenne;0.43;street;97302_XXXX_9b9e44
GUYANE;GUYANE;01/02/2003;NON;;;Musée Départemental Alexandre Franconie;1, Avenue du Général-de-Gaulle;97300;CAYENNE - GUYANE;;;Ouvert le lundi, mercredi, jeudi et vendredi de 8h00 à 13h15 et Lundi et Jeudi de 15h00 à 17h45;;4.938177;-52.334359;1 Avenue du Général de Gaulle 97300 Cayenne;0.82;housenumber;97302_XXXX_616282
GUYANE;GUYANE;01/02/2003;NON;25 mai 2008;;Ecomusée Municipal d'Approuague-Kaw;"Rue Gaston Monnerville
Le Bourg";97390;REGINA;;;Ouvert mercredi, vendredi, samedi et dimanche de 9h30 à 17h30. Accueil à la carte et sur rendez-vous pour les groupes. Ouvert lors des vacances scolaires de 9h30 à 17h30 sauf le mardi;;16.333767;-61.348355;Rue Gaston Monnerville 97160 Le Moule;0.54;street;97117_0243_6e04ec
ILE-DE-FRANCE;ESSONNE;01/02/2003;NON;;;Musée Français de la Photographie;78, Rue de Paris;91570;BIEVRES;www.museedelaphoto.fr;Jours fériés;Ouvert du mercredi au dimanche de 13h30 à 17h30;;48.762826;2.225102;78 Rue de Paris 91570 Bièvres;0.93;housenumber;91064_1440_1081c6
ILE-DE-FRANCE;ESSONNE;01/02/2003;NON;;;Musée Dunoyer de Segonzac;5, Place des Droits de l'Homme;91800;BOUSSY-SAINT-ANTOINE;;;;;48.688925;2.530019;5 Place des Droits de l'Homme 91800 Boussy-Saint-Antoine;0.91;housenumber;91097_1232_1b3c65
ILE-DE-FRANCE;ESSONNE;01/02/2003;NON;;;Musée Municipal Robert Dubois-Corneau;16, Rue du Réveillon;91800;BRUNOY;www.brunoy.fr;Août  et jours fériés et du 25 décembre 2010 au 4 janvier 2011;Ouvert du mercredi au dimanche de 14h à 18h du 1er mai au 31 octobre et de 14h à 17h du 1er novembre au 30 avril. Pour les scolaire ouvert du mercredi au vendredi de 9h à 12h et de 14h à 17h;;48.700303;2.500266;16 Rue du Réveillon 91800 Brunoy;0.93;housenumber;91114_3350_02e18e
ILE-DE-FRANCE;ESSONNE;01/02/2003;NON;;;Musée du Château;Place du Général de Gaulle;91410;DOURDAN;Site de la ville - www.mairie-dourdan.fr;du 1er au 14 Janvier;Ouvert du mercredi au dimanche ainsi que les jours fériés de 10 h à 12 h et de 14 h à 18 h, 17h le vendredi;;48.529349;2.01149;Place du Général de Gaulle 91410 Dourdan;0.92;street;91200_0920_3a220f
ILE-DE-FRANCE;ESSONNE;01/02/2003;NON;;;Musée Intercommunal d'Etampes;"Mairie d'Etampes
B.P. 109";91152;ETAMPES Cedex;site de la ville;Jours fériés;Ouvert du mercredi au dimanche de 14h à 17h;;;;;;;
ILE-DE-FRANCE;HAUTS DE SEINE;26/03/2007;NON;Septembre 2010;;Musée Belmondo et de la Sculpture Figurative du XXè siècle;"Château Buchillot
14, Rue de l'Abreuvoir";92100;BOULOGNE-BILLANCOURT;http://www.boulognebillancourt.com;1er janvier, 1er mai, 25 décembre;Ouvert du mardi au vendredi de 14h à 18h et du samedi au dimanche de 11h à 18h;;48.847455;2.232701;14 Rue de l'Abreuvoir 92100 Boulogne-Billancourt;0.68;housenumber;92012_0020_bafb10
ILE-DE-FRANCE;HAUTS DE SEINE;01/02/2003;NON;;;Musée-Jardin Paul Landowski;14, Rue Max Blondat;92100;BOULOGNE-BILLANCOURT;;1er janvier, 1er mai, Août, 25 décembre;Ouvert les mercredi, samedi et dimanche de 10h à 12h et de 14h à 17h;;48.844261;2.246847;14 Rue Max Blondât 92100 Boulogne-Billancourt;0.93;housenumber;92012_6195_3b36e1
ILE-DE-FRANCE;HAUTS DE SEINE;01/02/2003;NON;;;Musée Départemental Albert-Kahn;10-14, Rue du Port;92100;BOULOGNE-BILLANCOURT;www.albert-kahn.fr;25 décembre 2011 au 2 janvier 2012;Ouvert du mardi au dimanche de 11h à 18h d'octobre à avril et de 11h à 19 h de mai à septembre;;48.841354;2.227488;14 Rue du Port 92100 Boulogne-Billancourt;0.86;housenumber;92012_7250_2ecd82
ILE-DE-FRANCE;HAUTS DE SEINE;01/02/2003;NON;;;Musée des Années Trente;"Espace Landowski
28, avenue André Morizet";92100;BOULOGNE-BILLANCOURT;Site de l'association des amis -  www.annees30.com/;Du 1er au 18 août inclus;Ouvert du mardi au dimanche de 11h à 18h;;48.83591;2.239289;28 Avenue André Morizet 92100 Boulogne-Billancourt;0.7;housenumber;92012_0123_54ebb6
ILE-DE-FRANCE;HAUTS DE SEINE;09/03/2004;NON;;;Fondation Arp;21, Rue des Châtaigniers;92140;CLAMART;www.fondationarp.org;Août, semaine entre Noël et Nouvel An;Ouverture les vendredi, samedi, dimanche de 14 à 18h et sur rendez-vous pour les groupes;;48.803529;2.244319;21 Rue des Châtaigniers 92140 Clamart;0.93;housenumber;92023_1490_b4b58e
ILE-DE-FRANCE;HAUTS DE SEINE;01/02/2003;NON;;;Musée Municipal d'Art et d'Histoire;2, Rue Gabriel Péri;92700;COLOMBES;Site de la ville - www.mairie-colombes.fr;Aoüt et 1 semaine durant les vacances de Noël;Ouvert du mercredi au samedi de 14h à 18h et pour les groupes sur réservation tout au long de la semaine;;48.923321;2.252039;2 Rue Gabriel Peri 92700 Colombes;0.93;housenumber;92025_4115_ac92d9
ILE-DE-FRANCE;HAUTS DE SEINE;01/02/2003;NON;;;Musée Roybet Fould;"Parc de Bécon
178, Boulevard Saint Denis";92400;COURBEVOIE;;Fermé le 1er janvier, 1er mai, Pâques, Toussaint, Noël;Ouvert du mercredi au lundi de 10h30 à 18h;;48.900998;2.271279;178 Boulevard Saint-Denis 92400 Courbevoie;0.7;housenumber;92026_8620_b3d412
ILE-DE-FRANCE;HAUTS DE SEINE;06/01/2002;OUI;Disparition est actée;;Musée des Travaux Publics;Mairie de Courbevoie;92400;COURBEVOIE;Site de la ville;;;;48.89371;2.258054;Rue Sainte-Marie 92400 Courbevoie;0.48;street;92026_8885_473246
ILE-DE-FRANCE;HAUTS DE SEINE;01/02/2003;NON;;;Musée Français de la Carte à Jouer;16, Rue Auguste Gervais;92130;ISSY-LES-MOULINEAUX;www.issy.com/musee;Jours fériés;Ouvert du mercredi au vendredi de 11h à 17h, samedi et dimanche de 14h à 18h,  juillet-août du mercredi au dimanche de 13h à 18h. Groupes sur rendez-vous le mardi;Le jeudi jusqu'à 20h lors de la biennale;48.822771;2.273453;16 Rue Auguste Gervais 92130 Issy-les-Moulineaux;0.93;housenumber;92040_0090_112ff4
ILE-DE-FRANCE;HAUTS DE SEINE;06/01/2002;NON;;Musée Rodin de Paris;Musée - Atelier Rodin;19, Avenue Auguste Rodin;92190;MEUDON;www.musee-rodin.fr;;Ouvert du vendredi au dimanche de 13h à 18h toute l'année depuis le 31 mars 2012;;48.813854;2.25249;19 Avenue Auguste Rodin 92190 Meudon;0.93;housenumber;92048_0170_cbc19e
ILE-DE-FRANCE;HAUTS DE SEINE;01/02/2003;NON;19 mai 2012;;Musée d'Art et d'Histoire;11, Rue des Pierres;92190;MEUDON;www.meudon.fr;Août;Ouvert du mardi au dimanche de 14h à 18h. Pour les groupes et centre de documentation ouvert du lundi au dimanche de 9h à 12h et de 14h à 18h;;48.806412;2.234894;11 Rue des Pierres 92190 Meudon;0.92;housenumber;92048_1990_90fbac
ILE-DE-FRANCE;HAUTS DE SEINE;01/02/2003;OUI;Non précisé;;Musée des Automates;"Hôtel Arturo Lopez
12, Rue du Centre";92200;NEUILLY-SUR-SEINE;;25 décembre, 1er janvier;Musée en travaux ouvert 6 jours en 2010;;48.879608;2.252754;12 Rue du Centre 92200 Neuilly-sur-Seine;0.63;housenumber;92051_1425_1cfefb
ILE-DE-FRANCE;HAUTS DE SEINE;06/01/2002;NON;;;Musée National des Châteaux de Malmaison et de Bois-Préau;Avenue du Château de Malmaison;92500;RUEIL-MALMAISON;www.chateau-malmaison.fr;25 décembre, 1er janvier;Ouvert du mercredi au lundi du 1er octobre au 31 mars de 10h à 12h30 et de 13h30 à 17h15, week-end 17h45, du 1er avril au 30 septembre de 10h à 12h30 et de 13h30 à 17h45, week-end 18h15. Ouverture du parc du 1er octobre au 31 mars de 10h à 18h et du 1er a;;48.872958;2.169032;Avenue du Château de Malmaison 92500 Rueil-Malmaison;0.92;street;92063_XXXX_99944d
ILE-DE-FRANCE;HAUTS DE SEINE;01/02/2003;NON;;Musée d'Histoire Locale;Musée Franco-Suisse;13, Boulevard Foch;92501;RUEIL-MALMAISON Cedex;Site de la mairie : /www.mairie-rueilmalmaison.fr;Juillet et août;ouvert tous les jeudis de 14h30 à 18h ou sur rendez-vous les autres jours;;48.878122;2.180317;13 Boulevard du Maréchal Foch 92500 Rueil-Malmaison;0.58;housenumber;92063_2375_e5a65e
ILE-DE-FRANCE;HAUTS DE SEINE;01/02/2003;NON;;;Musée d'Histoire Locale - Mémoire de la Ville;13, Boulevard Foch;92501;RUEIL-MALMAISON Cedex;Site de la mairie : /www.mairie-rueilmalmaison.fr;Août et jours fériés;Ouvert du lundi au samedi de 14h30 à 18h;;48.878122;2.180317;13 Boulevard du Maréchal Foch 92500 Rueil-Malmaison;0.58;housenumber;92063_2375_e5a65e
ILE-DE-FRANCE;HAUTS DE SEINE;01/02/2003;NON;;;Musée Municipal de Saint-Cloud;"""Jardin des Avelines""
60, Rue Gounod";92210;SAINT-CLOUD;www.saint-cloud.fr;Août;Ouvert du mercredi au samedi de 12h à 18h et le dimanche de 14h à 18h;;48.842497;2.208286;60 Rue Gounod 92210 Saint-Cloud;0.55;housenumber;92064_0620_cb028a
ILE-DE-FRANCE;HAUTS DE SEINE;01/02/2003;NON;;;Musée de l'Île de France;;92330;SCEAUX;www.chateau-sceaux.fr ou/www.domaine-de-sceaux.fr (site du conseil général) ou www.sceaux.fr;Une semaine de fermeture pendant les vacances d'hiver;Ouvert du mercredi au lundi d'avril à octobre de 10h à 13h et 14h à 18h (18h30 le dimanche) de novembre à mars de 10h à 13h et de 14h à 17h. Ouverture en continu le week-end toute l'année;;48.778555;2.288291;Rue Houdan 92330 Sceaux;0.47;street;92071_4460_19fbaf
ILE-DE-FRANCE;HAUTS DE SEINE;06/01/2002;NON;;;Sèvres - Cité de la Céramique;2, Place de la Manufacture;92310;SEVRES;www.sevresciteceramique.fr;1er janvier, 1er mai, 25 décembre;Les espaces d'exposition sont ouverts tous les jours de 10h à 17h;;46.575183;0.305931;2 Place de la Manufacture 86580 Biard;0.51;housenumber;86027_0650_980a72
